ts_code,trade_date,close,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv,circ_mv
000537.SZ,20241126,9.26,20.8104,18.6319,0.9809,5.1853,5.0555,0.9733,1.9438,1913673.778,1913668.4998
000537.SZ,20241125,9.34,20.9902,18.7929,0.9894,5.2301,5.0992,0.9649,1.9272,1930206.5968,1930201.273
000537.SZ,20241122,9.31,20.9228,18.7325,0.9862,5.2133,5.0828,0.968,1.9334,1924006.7897,1924001.483
000537.SZ,20241121,9.62,21.6194,19.3562,1.0191,5.3869,5.2521,0.9368,1.8711,1988071.4626,1988065.9792
000537.SZ,20241120,9.73,21.8666,19.5776,1.0307,5.4485,5.3121,0.9263,1.8499,2010804.0885,1812227.1145
000537.SZ,20241119,9.71,21.8217,19.5373,1.0286,5.4373,5.3012,0.9282,1.8538,2006670.8838,1808502.0844
000537.SZ,20241118,9.68,21.7543,19.477,1.0254,5.4205,5.2848,0.931,1.8595,2000471.0767,1802914.5394
000537.SZ,20241115,9.58,21.5295,19.2758,1.0148,5.3645,5.2302,0.9408,1.8789,1979805.0532,1784294.8498
000537.SZ,20241114,9.65,21.6869,19.4166,1.0222,5.4037,5.2684,0.9339,1.8653,1994271.2697,1797332.4948
000537.SZ,20241113,9.9,22.2487,19.9196,1.0487,5.5437,5.4049,0.9104,1.8182,2045936.3285,1843895.5128
000537.SZ,20241112,9.9,22.2487,19.9196,1.0487,5.5437,5.4049,0.9104,1.8182,2045936.3285,1843895.5128
000537.SZ,20241111,9.95,22.3611,20.0202,1.054,5.5717,5.4322,0.9058,1.809,2056269.3402,1853208.1164
000537.SZ,20241108,10.03,22.5409,20.1812,1.0625,5.6165,5.4759,0.8986,1.7946,2072802.1591,1868108.2822
000537.SZ,20241107,10.13,22.7656,20.3824,1.0731,5.6725,5.5305,0.8897,1.7769,2093468.1826,1886733.4894
000537.SZ,20241106,10.13,22.7656,20.3824,1.0731,5.6725,5.5305,0.8897,1.7769,2093468.1826,1886733.4894
000537.SZ,20241105,10.04,22.5633,20.2013,1.0635,5.6221,5.4813,0.8977,1.7928,2074868.7614,1869970.8029
000537.SZ,20241104,9.95,22.3611,20.0202,1.054,5.5717,5.4322,0.9058,1.809,2056269.3402,1853208.1164
000537.SZ,20241101,9.89,22.2262,19.8995,1.0477,5.5381,5.3995,0.9113,1.82,2043869.7261,1842032.9921
000537.SZ,20241031,9.94,22.3386,20.0001,1.053,5.5661,5.4268,0.9067,1.8109,2054202.7379,1851345.5957
000537.SZ,20241030,9.63,21.6419,19.3764,1.0201,5.3925,5.2575,0.9359,1.8692,1990138.065,1793607.4534
000537.SZ,20241029,9.28,20.8553,23.117,1.0067,5.1965,5.3606,0.9712,1.9397,1917806.9827,1728419.2282
000537.SZ,20241028,9.74,21.8891,24.2629,1.0566,5.4541,5.6263,0.9253,1.848,2012870.6908,1814095.1813
000537.SZ,20241025,9.53,21.4172,23.7397,1.0338,5.3365,5.505,0.9457,1.8888,1969472.0415,1774982.2462
000537.SZ,20241024,9.43,21.1924,23.4906,1.0229,5.2805,5.4472,0.9557,1.9088,1948806.0179,1756357.039
000537.SZ,20241023,9.3,20.9003,23.1668,1.0088,5.2077,5.3721,0.9691,1.9355,1921940.1874,1732144.2696
000537.SZ,20241022,8.95,20.1137,22.2949,0.9709,5.0117,5.1699,1.007,2.0112,1849609.105,1666956.0444
000537.SZ,20241021,8.79,19.7541,21.8964,0.9535,4.9221,5.0775,1.0253,2.0478,1816543.4674,1637155.7129
000537.SZ,20241018,8.87,19.9339,22.0956,0.9622,4.9669,5.1237,1.0161,2.0293,1833076.2862,1652055.8786
000537.SZ,20241017,8.66,19.462,21.5725,0.9394,4.8493,5.0024,1.0407,2.0785,1789677.6368,1612942.9435
000537.SZ,20241016,8.9,20.0014,22.1704,0.9654,4.9837,5.1411,1.0126,2.0225,1839276.0933,1657643.4408
000537.SZ,20241015,8.78,19.7317,21.8714,0.9524,4.9165,5.0717,1.0265,2.0501,1814476.8651,1635293.1922
000537.SZ,20241014,9.03,20.2935,22.4942,0.9795,5.0565,5.2162,0.9981,1.9934,1866141.9239,1681856.2102
000537.SZ,20241011,9.1,20.4508,22.6686,0.9871,5.0957,5.2566,0.9904,1.978,1880608.1403,1694893.8552
000537.SZ,20241010,9.45,21.2374,23.5404,1.0251,5.2917,5.4588,0.9537,1.9048,1952939.2226,1760082.0804
000537.SZ,20241009,9.3,20.9003,23.1668,1.0088,5.2077,5.3721,0.9691,1.9355,1921940.1874,1732144.2696
000537.SZ,20241008,10.02,22.5184,24.9603,1.0869,5.6109,5.788,0.8994,1.7964,2070735.5567,1866245.7614
000537.SZ,20240930,9.88,22.2037,24.6116,1.0717,5.5325,5.7072,0.9122,1.8219,2041803.1238,1840170.4714
000537.SZ,20240927,9.08,20.4059,22.6188,0.985,5.0845,5.245,0.9926,1.9824,1876474.9356,1691168.8138
000537.SZ,20240926,8.73,19.6193,21.7469,0.947,4.8885,5.0429,1.0324,2.0619,1804143.8533,1625980.5886
000537.SZ,20240925,8.4,18.8777,20.9248,0.9112,4.7037,4.8522,1.0729,2.1429,1735945.9757,1564517.4048
000537.SZ,20240924,8.27,18.5855,20.601,0.8971,4.6309,4.7771,1.0898,2.1765,1709080.1451,1540304.6354
000537.SZ,20240923,7.93,17.8214,19.754,0.8602,4.4405,4.5807,1.1365,2.2699,1638815.6651,1476978.931
000537.SZ,20240920,7.97,17.9113,19.8537,0.8646,4.4629,4.6038,1.1308,2.2585,1647082.0745,1484429.0138
000537.SZ,20240919,8.04,18.0686,20.0281,0.8721,4.5021,4.6443,1.121,2.2388,1661548.291,1497466.6589
000537.SZ,20240918,7.79,17.5068,19.4053,0.845,4.3621,4.4999,1.1569,2.3107,1609883.2322,1450903.6409
000537.SZ,20240913,7.92,17.799,19.7291,0.8591,4.4349,4.575,1.1379,2.2727,1636749.0628,1475116.4102
000537.SZ,20240912,7.99,17.9563,19.9035,0.8667,4.4741,4.6154,1.128,2.2528,1651215.2792,1488154.0553
000537.SZ,20240911,7.92,17.799,19.7291,0.8591,4.4349,4.575,1.1379,2.2727,1636749.0628,1475116.4102
000537.SZ,20240910,8.03,18.0462,20.0032,0.8711,4.4965,4.6385,1.1224,2.2416,1659481.6887,1495604.1382
000537.SZ,20240909,8.04,18.0686,20.0281,0.8721,4.5021,4.6443,1.121,2.2388,1661548.291,1497466.6589
000537.SZ,20240906,8.17,18.3608,20.3519,0.8862,4.5749,4.7194,1.1031,2.2032,1688414.1216,1521679.4282
000537.SZ,20240905,8.27,18.5855,20.601,0.8971,4.6309,4.7771,1.0898,2.1765,1709080.1451,1540304.6354
000537.SZ,20240904,8.29,18.6305,20.6508,0.8993,4.6421,4.7887,1.0872,2.1713,1713213.3498,1544029.6769
000537.SZ,20240903,8.37,18.8103,20.8501,0.9079,4.6869,4.8349,1.0768,2.1505,1729746.1686,1558929.8426
000537.SZ,20240902,8.4,18.8777,20.9248,0.9112,4.7037,4.8522,1.0729,2.1429,1735945.9757,1564517.4048
000537.SZ,20240830,8.52,19.1474,21.2238,0.9394,4.7709,4.9216,1.0578,2.1127,1760745.2039,1586867.6534
000537.SZ,20240829,8.43,18.9451,20.9996,0.9295,4.7205,4.8696,1.0691,2.1352,1742145.7827,1570104.967
000537.SZ,20240828,8.39,18.8552,20.8999,0.9251,4.6981,4.8465,1.0742,2.1454,1733879.3733,1562654.8841
000537.SZ,20240827,8.34,18.7428,20.7754,0.9195,4.6701,4.8176,1.0806,2.1583,1723546.3616,1553342.2805
000537.SZ,20240826,8.41,18.9002,20.9498,0.9273,4.7093,4.858,1.0716,2.1403,1738012.578,1566379.9255
000537.SZ,20240823,8.37,18.8103,20.8501,0.9228,4.6869,4.8349,1.0768,2.1505,1729746.1686,1558929.8426
000537.SZ,20240822,8.36,18.7878,20.8252,0.9217,4.6813,4.8291,1.078,2.1531,1727679.5663,1557067.3219
000537.SZ,20240821,8.39,18.8552,20.8999,0.9251,4.6981,4.8465,1.0742,2.1454,1733879.3733,1562654.8841
000537.SZ,20240820,8.34,18.7428,20.7754,0.9195,4.6701,4.8176,1.0806,2.1583,1723546.3616,1553342.2805
000537.SZ,20240819,8.4,18.8777,20.9248,0.9262,4.7037,4.8522,1.0729,2.1429,1735945.9757,1564517.4048
000537.SZ,20240816,8.4,18.8777,20.9248,0.9262,4.7037,4.8522,1.0729,2.1429,1735945.9757,1564517.4048
000537.SZ,20240815,8.56,19.2373,21.3234,0.9438,4.7933,4.9447,1.0529,2.1028,1769011.6133,1594317.7363
000537.SZ,20240814,8.52,19.1474,21.2238,0.9394,4.7709,4.9216,1.0578,2.1127,1760745.2039,1586867.6534
000537.SZ,20240813,8.58,19.2822,21.3732,0.946,4.8045,4.9562,1.0504,2.0979,1773144.818,1598042.7778
000537.SZ,20240812,8.61,19.3496,21.448,0.9493,4.8213,4.9735,1.0467,2.0906,1779344.6251,1603630.3399
000537.SZ,20240809,8.65,19.4395,21.5476,0.9537,4.8437,4.9966,1.0419,2.0809,1787611.0345,1611080.4228
000537.SZ,20240808,8.7,19.5519,21.6722,0.9592,4.8717,5.0255,1.0359,2.069,1797944.0462,1620393.0264
000537.SZ,20240807,8.82,19.8216,21.9711,0.9725,4.9389,5.0948,1.0218,2.0408,1822743.2745,1642743.275
000537.SZ,20240806,8.74,19.6418,21.7718,0.9636,4.8941,5.0486,1.0312,2.0595,1806210.4556,1627843.1093
000537.SZ,20240805,8.56,19.2373,21.3234,0.9438,4.7933,4.9447,1.0529,2.1028,1769011.6133,1594317.7363
000537.SZ,20240802,8.59,19.3047,21.3981,0.9471,4.8101,4.962,1.0492,2.0955,1775211.4204,1599905.2985
000537.SZ,20240801,8.69,19.5294,21.6472,0.9581,4.8661,5.0198,1.0371,2.0713,1795877.4439,1618530.5057
000537.SZ,20240731,8.8,19.7766,21.9213,0.9703,4.9277,5.0833,1.0241,2.0455,1818610.0698,1639018.2336
000537.SZ,20240730,8.52,19.1474,20.6651,0.9394,4.7709,4.7936,1.0578,2.1127,1760745.2039,1586867.6534
000537.SZ,20240729,8.56,19.2373,20.7622,0.9438,4.7933,4.8161,1.0529,2.1028,1769011.6133,1594317.7363
000537.SZ,20240726,8.75,19.6643,21.223,0.9647,4.8997,4.923,1.03,2.0571,1808277.058,1629705.63
000537.SZ,20240725,8.6,19.3271,20.8592,0.9482,4.8157,4.8386,1.048,2.093,1777278.0227,1601767.8192
000537.SZ,20240724,8.51,19.1249,20.6409,0.9383,4.7653,4.788,1.059,2.1152,1758678.6016,1585005.1327
000537.SZ,20240723,8.66,19.462,21.0047,0.9548,4.8493,4.8724,1.0407,2.0785,1789677.6368,1612942.9435
000537.SZ,20240722,8.85,19.889,21.4655,0.9758,4.9557,4.9793,1.0184,2.0339,1828943.0815,1648330.8372
000537.SZ,20240719,8.85,19.889,21.4655,0.9758,4.9557,4.9793,1.0184,2.0339,1828943.0815,1648330.8372
000537.SZ,20240718,8.88,19.9564,21.5383,0.9791,4.9725,4.9962,1.0149,2.027,1835142.8886,1653918.3994
000537.SZ,20240717,8.84,19.8665,21.4413,0.9747,4.9501,4.9737,1.0195,2.0362,1826876.4792,1646468.3165
000537.SZ,20240716,8.96,20.1362,21.7324,0.9879,5.0173,5.0412,1.0059,2.0089,1851675.7074,1668818.5651
000537.SZ,20240715,8.97,20.1587,21.7566,0.989,5.0229,5.0468,1.0047,2.0067,1853742.3097,1670681.0858
000537.SZ,20240712,9.21,20.698,22.3387,1.0155,5.1573,5.1818,0.9786,1.9544,1903340.7662,1715381.5831
000537.SZ,20240711,9.31,20.9228,22.5813,1.0265,5.2133,5.2381,0.968,1.9334,1924006.7897,1734006.7903
000537.SZ,20240710,8.83,19.844,21.417,0.9736,4.9445,4.968,1.0207,2.0385,1824809.8768,1644605.7958
000537.SZ,20240709,8.92,20.0463,21.6353,0.9835,4.9949,5.0187,1.0104,2.0179,1843409.298,1661368.4822
000537.SZ,20240708,9.0,20.2261,21.8294,0.973,5.0397,5.0637,1.0014,nan,1859942.1168,1676268.648
000537.SZ,20240705,9.23,20.743,22.3872,0.9979,5.1685,5.1931,0.9764,nan,1907473.9709,1719106.6246
000537.SZ,20240704,9.13,20.5182,22.1447,0.9871,5.1125,5.1368,0.9871,nan,1886807.9474,1700481.4174
000537.SZ,20240703,9.4,21.125,22.7996,1.0162,5.2637,5.2887,0.9588,nan,1942606.2109,1750769.4768
000537.SZ,20240702,9.57,21.5071,23.2119,1.0346,5.3589,5.3844,0.9417,nan,1977738.4509,1782432.329
000537.SZ,20240701,9.7,21.7992,23.5272,1.0487,5.4317,5.4575,0.9291,nan,2004604.2814,1806645.0984
000537.SZ,20240628,9.53,21.4172,23.1149,1.0303,5.3365,5.3619,0.9457,nan,1969472.0415,1774982.2462
000537.SZ,20240627,9.45,21.2374,22.9208,1.0217,5.2917,5.3169,0.9537,nan,1952939.2226,1760082.0804
000537.SZ,20240626,9.84,22.1139,23.8668,1.0638,5.5101,5.5363,0.9159,nan,2033536.7144,1832720.3885
000537.SZ,20240625,9.67,21.7318,23.4544,1.0454,5.4149,5.4407,0.932,nan,1998404.4744,1801057.5362
000537.SZ,20240624,9.81,22.0464,23.794,1.0606,5.4933,5.5194,0.9187,nan,2027336.9073,1827132.8263
000537.SZ,20240621,10.19,22.9004,24.7157,1.1017,5.7061,5.7332,0.8844,nan,2105867.7967,1897908.6137
000537.SZ,20240620,10.52,23.642,25.5161,1.1373,5.8908,5.9189,0.8567,nan,2174065.6743,1959371.7974
000537.SZ,20240619,10.83,24.3387,26.268,1.1708,6.0644,6.0933,0.8322,nan,2238130.3472,2017109.9398
000537.SZ,20240618,11.18,25.1253,27.1169,1.2087,6.2604,6.2902,0.8061,nan,2310461.4295,2082298.165
000537.SZ,20240617,11.16,25.0803,27.0684,1.2065,6.2492,6.279,0.8076,nan,2306328.2248,2078573.1235
000537.SZ,20240614,11.26,25.3051,27.311,1.2173,6.3052,6.3352,0.8004,nan,2326994.2484,2097198.3307
000537.SZ,20240613,11.35,25.5073,27.5293,1.2271,6.3556,6.3859,0.7941,nan,2345593.6695,2113961.0172
000537.SZ,20240612,10.85,24.3837,26.3165,1.173,6.0756,6.1046,0.8306,nan,2242263.5519,2020834.9812
000537.SZ,20240611,10.97,24.6534,26.6076,1.186,6.1428,6.1721,0.8216,nan,2267062.7801,2043185.2298
000537.SZ,20240607,10.75,24.1589,26.074,1.1622,6.0196,6.0483,0.8384,nan,2221597.5284,2002209.774
000537.SZ,20240606,10.5,23.5971,25.4676,1.1352,5.8796,5.9076,0.8583,nan,2169932.4696,1955646.756
000537.SZ,20240605,10.74,24.1365,26.0497,1.1611,6.014,6.0427,0.8392,0.8392,2219530.926,2000347.2533
000537.SZ,20240604,10.97,24.6534,26.6076,1.186,6.1428,6.1721,0.8216,0.8216,2267062.7801,2043185.2298
000537.SZ,20240603,10.96,24.6309,26.5833,1.1849,6.1372,6.1665,0.8223,0.8223,2264996.1778,2041322.7091
000537.SZ,20240531,10.69,24.0241,25.9284,1.1557,5.986,6.0145,0.8431,0.8431,2209197.9143,1991034.6497
000537.SZ,20240530,10.2,22.9229,24.74,1.1027,5.7117,5.7389,0.8836,0.8836,2107934.399,1899771.1344
000537.SZ,20240529,10.12,22.7431,24.5459,1.0941,5.6669,5.6938,0.8906,0.8906,2091401.5802,1884870.9686
000537.SZ,20240528,10.26,23.0577,24.8855,1.1092,5.7452,5.7726,0.8784,0.8784,2120334.0132,1910946.2587
000537.SZ,20240527,10.01,22.4959,24.2791,1.0822,5.6053,5.632,0.9003,0.9003,2068668.9544,1864383.2407
000537.SZ,20240524,10.04,22.5633,24.3519,1.0854,5.6221,5.6488,0.8977,0.8977,2074868.7614,1869970.8029
000537.SZ,20240523,9.77,21.9565,23.697,1.0562,5.4709,5.4969,0.9225,0.9225,2019070.4979,1819682.7434
000537.SZ,20240522,10.04,22.5633,24.3519,1.0854,5.6221,5.6488,0.8977,0.8977,2074868.7614,1869970.8029
000537.SZ,20240521,10.0,22.4734,24.2549,1.0811,5.5997,5.6263,0.9012,0.9012,2066602.352,1862520.72
000537.SZ,20240520,10.07,20.3959,22.0127,1.0821,5.082,5.1062,0.895,0.895,1875558.365,1875558.365
000537.SZ,20240517,10.03,20.3149,21.9252,1.0778,5.0618,5.0859,0.997,0.997,1868108.2822,1868108.2822
000537.SZ,20240516,9.99,20.2339,21.8378,1.0735,5.0416,5.0656,1.001,1.001,1860658.1993,1860658.1993
000537.SZ,20240515,9.92,20.0921,21.6848,1.0659,5.0063,5.0302,1.0081,1.0081,1847620.5542,1847620.5542
000537.SZ,20240514,10.17,20.5984,22.2312,1.0928,5.1325,5.1569,0.9833,0.9833,1894183.5722,1894183.5722
000537.SZ,20240513,10.32,20.9023,22.5591,1.1089,5.2082,5.233,0.969,0.969,1922121.383,1922121.383
000537.SZ,20240510,9.81,19.8693,21.4443,1.0541,4.9508,4.9744,1.0194,1.0194,1827132.8263,1827132.8263
000537.SZ,20240509,9.57,19.3832,20.9197,1.0283,4.8297,4.8527,1.0449,1.0449,1782432.329,1782432.329
000537.SZ,20240508,9.39,19.0186,20.5262,1.009,4.7388,4.7614,1.065,1.065,1748906.9561,1748906.9561
000537.SZ,20240507,9.56,19.3629,20.8978,1.0273,4.8246,4.8476,1.046,1.046,1780569.8083,1780569.8083
000537.SZ,20240506,9.56,19.3629,20.8978,1.0273,4.8246,4.8476,1.046,1.046,1780569.8083,1780569.8083
000537.SZ,20240430,9.31,18.8566,20.3513,1.0004,4.6985,4.7208,1.0741,1.0741,1734006.7903,1734006.7903
000537.SZ,20240429,9.65,28.4074,21.9761,1.0538,5.2403,4.9644,1.0363,1.0363,1797332.4948,1797332.4948
000537.SZ,20240426,9.33,27.4654,21.2474,1.0189,5.0666,4.7997,1.0718,1.0718,1737731.8318,1737731.8318
000537.SZ,20240425,9.27,27.2887,21.1107,1.0123,5.034,4.7689,1.0787,1.0787,1726556.7074,1726556.7074
000537.SZ,20240424,9.33,27.4654,21.2474,1.0189,5.0666,4.7997,1.0718,1.0718,1737731.8318,1737731.8318
000537.SZ,20240423,9.0,26.4939,20.4959,0.9828,4.8874,4.63,1.1111,1.1111,1676268.648,1676268.648
000537.SZ,20240422,9.68,28.4957,22.0444,1.0571,5.2566,4.9798,1.0331,1.0331,1802920.057,1802920.057
000537.SZ,20240419,9.99,29.4083,22.7504,1.0909,5.425,5.1393,1.001,1.001,1860658.1993,1860658.1993
000537.SZ,20240418,9.92,29.2022,22.591,1.0833,5.387,5.1033,1.0081,1.0081,1847620.5542,1847620.5542
000537.SZ,20240417,10.15,29.8793,23.1148,1.1084,5.5118,5.2216,0.9852,0.9852,1890458.5308,1890458.5308
000537.SZ,20240416,9.86,29.0256,22.4543,1.0767,5.3544,5.0724,1.0142,1.0142,1836445.4299,1836445.4299
000537.SZ,20240415,9.68,28.4957,22.0444,1.0571,5.2566,4.9798,1.0331,1.0331,1802920.057,1802920.057
000537.SZ,20240412,9.48,27.9069,21.589,1.0352,5.148,4.8769,1.0549,1.0549,1765669.6426,1765669.6426
000537.SZ,20240411,9.7,28.5546,22.09,1.0593,5.2675,4.9901,1.0309,1.0309,1806645.0984,1806645.0984
000537.SZ,20240410,9.67,28.4663,22.0217,1.056,5.2512,4.9747,1.0341,1.0341,1801057.5362,1801057.5362
000537.SZ,20240409,9.74,28.6723,22.1811,1.0636,5.2892,5.0107,1.0267,1.0267,1814095.1813,1814095.1813
000537.SZ,20240408,9.68,28.4957,22.0444,1.0571,5.2566,4.9798,1.0331,1.0331,1802920.057,1802920.057
000537.SZ,20240403,9.68,28.4957,22.0444,1.0571,5.2566,4.9798,1.0331,1.0331,1802920.057,1802920.057
000537.SZ,20240402,9.68,28.4957,22.0444,1.0571,5.2566,4.9798,1.0331,1.0331,1802920.057,1802920.057
000537.SZ,20240401,9.59,28.2308,21.8395,1.0473,5.2077,4.9335,1.0428,1.0428,1786157.3705,1786157.3705
000537.SZ,20240329,9.5,27.9658,21.6345,1.0374,5.1589,4.8872,1.0526,1.0526,1769394.684,1769394.684
000537.SZ,20240328,9.3,27.3771,21.179,1.0156,5.0503,4.7843,1.0753,1.0753,1732144.2696,1732144.2696
000537.SZ,20240327,9.28,27.3182,21.1335,1.0134,5.0394,4.774,1.0776,1.0776,1728419.2282,1728419.2282
000537.SZ,20240326,9.55,28.113,21.7484,1.0429,5.186,4.9129,1.0471,1.0471,1778707.2876,1778707.2876
000537.SZ,20240325,9.43,27.7597,21.4751,1.0298,5.1209,4.8512,1.0604,1.0604,1756357.039,1756357.039
000537.SZ,20240322,9.48,27.9069,21.589,1.0352,5.148,4.8769,1.0549,1.0549,1765669.6426,1765669.6426
000537.SZ,20240321,9.66,28.4368,21.9989,1.0549,5.2458,4.9695,1.0352,1.0352,1799195.0155,1799195.0155
000537.SZ,20240320,9.78,28.7901,22.2722,1.068,5.3109,5.0312,1.0225,1.0225,1821545.2642,1821545.2642
000537.SZ,20240319,9.78,28.7901,22.2722,1.068,5.3109,5.0312,1.0225,1.0225,1821545.2642,1821545.2642
000537.SZ,20240318,9.9,29.1433,22.5454,1.0811,5.3761,5.093,1.0101,1.0101,1843895.5128,1843895.5128
000537.SZ,20240315,9.84,28.9667,22.4088,1.0746,5.3435,5.0621,1.0163,1.0163,1832720.3885,1832720.3885
000537.SZ,20240314,9.8,28.8489,22.3177,1.0702,5.3218,5.0415,1.0204,1.0204,1825270.3056,1825270.3056
000537.SZ,20240313,9.89,29.1139,22.5227,1.08,5.3707,5.0878,1.0111,1.0111,1842032.9921,1842032.9921
000537.SZ,20240312,9.99,29.4083,22.7504,1.0909,5.425,5.1393,1.001,1.001,1860658.1993,1860658.1993
000537.SZ,20240311,10.17,29.9381,23.1603,1.1106,5.5227,5.2319,0.9833,0.9833,1894183.5722,1894183.5722
000537.SZ,20240308,9.85,28.9961,22.4316,1.0756,5.3489,5.0673,1.0152,1.0152,1834582.9092,1834582.9092
000537.SZ,20240307,9.87,29.055,22.4771,1.0778,5.3598,5.0775,1.0132,1.0132,1838307.9506,1838307.9506
000537.SZ,20240306,9.94,29.2611,22.6365,1.0855,5.3978,5.1136,1.006,1.006,1851345.5957,1851345.5957
000537.SZ,20240305,9.87,29.055,22.4771,1.0778,5.3598,5.0775,1.0132,1.0132,1838307.9506,1838307.9506
000537.SZ,20240304,9.97,29.3494,22.7049,1.0887,5.4141,5.129,1.003,1.003,1856933.1578,1856933.1578
000537.SZ,20240301,9.98,29.3788,22.7276,1.0898,5.4195,5.1341,1.002,1.002,1858795.6786,1858795.6786
000537.SZ,20240229,9.84,28.9667,22.4088,1.0746,5.3435,5.0621,1.0163,1.0163,1832720.3885,1832720.3885
000537.SZ,20240228,9.73,28.6429,22.1583,1.0625,5.2838,5.0055,1.0277,1.0277,1812232.6606,1812232.6606
000537.SZ,20240227,9.69,28.5251,22.0672,1.0582,5.2621,4.9849,1.032,1.032,1804782.5777,1804782.5777
000537.SZ,20240226,9.58,28.2013,21.8167,1.0462,5.2023,4.9284,1.0438,1.0438,1784294.8498,1784294.8498
000537.SZ,20240223,9.75,28.7018,22.2038,1.0647,5.2946,5.0158,1.0256,1.0256,1815957.702,1815957.702
000537.SZ,20240222,9.76,28.7312,22.2266,1.0658,5.3001,5.021,1.0246,1.0246,1817820.2227,1817820.2227
000537.SZ,20240221,9.79,28.8195,22.2949,1.0691,5.3164,5.0364,1.0215,1.0215,1823407.7849,1823407.7849
000537.SZ,20240220,9.83,28.9373,22.386,1.0735,5.3381,5.057,1.0173,1.0173,1830857.8678,1830857.8678
000537.SZ,20240219,9.8,28.8489,22.3177,1.0702,5.3218,5.0415,1.0204,1.0204,1825270.3056,1825270.3056
000537.SZ,20240208,9.97,29.3494,22.7049,1.0887,5.4141,5.129,1.003,1.003,1856933.1578,1856933.1578
000537.SZ,20240207,9.66,28.4368,21.9989,1.0549,5.2458,4.9695,1.0352,1.0352,1799195.0155,1799195.0155
000537.SZ,20240206,8.97,26.4056,20.4275,0.9795,4.8711,4.6145,1.1148,1.1148,1670681.0858,1670681.0858
000537.SZ,20240205,8.17,24.0506,18.6057,0.8922,4.4366,4.203,1.224,1.224,1521679.4282,1521679.4282
000537.SZ,20240202,8.52,25.0809,19.4027,0.9304,4.6267,4.383,1.1737,1.1737,1586867.6534,1586867.6534
000537.SZ,20240201,9.0,26.4939,20.4959,0.9828,4.8874,4.63,1.1111,1.1111,1676268.648,1676268.648
000537.SZ,20240131,9.05,26.6411,20.6097,0.9883,4.9145,4.6557,1.105,1.105,1685581.2516,1685581.2516
000537.SZ,20240130,9.26,27.2593,21.088,1.0112,5.0285,4.7637,1.0799,1.0799,1724694.1867,1724694.1867
000537.SZ,20240129,9.68,28.4957,22.0444,1.0571,5.2566,4.9798,1.0331,1.0331,1802920.057,1802920.057
000537.SZ,20240126,9.7,28.5546,22.09,1.0593,5.2675,4.9901,1.0309,1.0309,1806645.0984,1806645.0984
000537.SZ,20240125,10.02,29.4966,22.8187,1.0942,5.4413,5.1547,0.998,0.998,1866245.7614,1866245.7614
000537.SZ,20240124,9.29,27.3476,21.1563,1.0145,5.0448,4.7792,1.0764,1.0764,1730281.7489,1730281.7489
000537.SZ,20240123,8.98,26.4351,20.4503,0.9806,4.8765,4.6197,1.1136,1.1136,1672543.6066,1672543.6066
